"id","user_name","full_text","negative","positive","created_at"
"1624328179899940865","TradeCZ - Petr Plecháč","3/7 Dnešním tématem byla také umělá inteligence #AI  Mezi investory se vžil pojem AI WARS neboť dochází k souboji #GOOG s #MSFT. Je AI spíš #Metaverse nebo internet? Nastolí nový řád? A komu dnes ujede vlak, ten skončil? Bizarní situace se však odehrává v Číně (cenzura) ","67","33","2023-02-11T08:43:11.000Z"
"1624327531900928003","Petr 🇨🇿","@GeGvendy Holt má její databáze bias :) Umělá inteligence neexistuje.","100","0","2023-02-11T08:40:36.000Z"
"1624315037765476354","Jaroslav Masek","Zajímavý rozhovor @pechoucek  @maresovo Umělá inteligence brzy přebere kancelářskou práci a děti se budou učit úkolovat chatbota, tvrdí Pěchouček  prostřednictvím uživatele @hospodarky","20","80","2023-02-11T07:50:57.000Z"
"1624315029846720514","Lenka Buriánková","Umělá inteligence zasahuje, dokument Good Old Czechs oceněný, antikvariátů ubývá... Výběr z podcastu #Akcent na @CRoVltava. Moderuje Saša Michailidis. ","50","50","2023-02-11T07:50:56.000Z"
"1624312899865812993","Jiří Drozd","@CT24zive Není to ""umělá inteligence"". Je to kontextuální vyhledávač.","0","0","2023-02-11T07:42:28.000Z"
"1624307838565613568","Zubik1000CZ","@CT24zive Super. Teď si jen opravte článek, protože to není umělá inteligence ale velmi pokročilý algoritmus. K AI to má ještě daleko","20","80","2023-02-11T07:22:21.000Z"
"1624306323180425219","who care","@interspaceme Uměla inteligence","20","80","2023-02-11T07:16:20.000Z"
"1624166321783988232","ČT24","Umělá inteligence ChatGPT dosáhla dalšího milníku. Poté, co zaujala schopností smysluplně odpovídat na otázky, plnit nejrůznější kreativní úkoly a třeba i psát eseje, nyní uspěla v testu, který se skládá pro získání lékařské licence ve Spojených státech. ","20","80","2023-02-10T22:00:01.000Z"
"1624158656127197200","Sebeklam","Předchozí tweet napsala AI, když jsem jí poručil ""Zkus napsat Tweet, který dostane 1000 lajků"" #chatgpt #umelainteligence","50","50","2023-02-10T21:29:33.000Z"
"1624144766299475969","Karel Rott","@AlbinaMrazova s tím posledním bych si tak jistý nebyl, přeci jen je to inteligence, byť umělá","100","0","2023-02-10T20:34:22.000Z"
"1624136803375542273","SoucekLab","Umělá inteligence • Nejvyšší stupeň poplachu  prostřednictvím uživatele @RESPEKT_CZ","50","50","2023-02-10T20:02:43.000Z"
"1624114076493152261","Jan Drbohlav","@petrkou No... není to tak dávno, co umělá inteligence měla problém s přechodem roku 1999 na rok 2000...","50","50","2023-02-10T18:32:25.000Z"
"1624103422340333570","ceskoneockuje.cz 🇨🇿 🇦🇲 🇾🇪🇸🇾","@musonidr @pollert11 Já například nemám ani jedno pohlaví a přesto se dokážu rozmnožovat o sto/šest....  Někdy méně je více, ale nemusí to být vždy.  Třeba jsme jen umělá inteligence, žijeme v Matrixu, simulaci.  Vesmír je složitější než tato, snad kulatá planeta.","50","50","2023-02-10T17:50:04.000Z"
"1624099984021893120","Ondřej Škoda 💙💛","@kral_otakar Umělá inteligence je Muskův projekt, ... dobré vědět.","20","80","2023-02-10T17:36:25.000Z"
"1624092689678446604","Filip Zelenka","""Před pěti lety jsme chtěli na katedře vytvořit rekvalifikační kurzy, aby se ženy na mateřské učily programovat, z etického důvodu jsme to nakonec neudělali. Obávali jsme se, že když do toho nastoupí umělá inteligence, tak ty ženy naženeme do slepé uličky"" ","100","0","2023-02-10T17:07:26.000Z"
"1504472855353823234","Protext ČTK","Společnost ULUCU je lídrem v oblasti maloobchodních řešení s umělou inteligencí... #PR_servis_CTK #Protext","20","80","2022-03-17T15:00:55.000Z"
"1624089921496526861","Tomáš TOMAN📡🛰️","  No, to se dalo čekat! Abych pravdu řekl, teprve se to o AI rozbíhá ve velkém, i co do využívání a pomoci, ale už teď mi pěkně začíná lézt na nervy, ta AI (Umělá inteligence)! Podle mého, bude jen na obtíž a ne ku pomoci a užitečnosti! Věřte mi.","100","0","2023-02-10T16:56:26.000Z"
"1504095153056845835","Etnetera Core","Máme #AI divizi  Vítáme @vpeterka  v @etnetera! Vašek k nám přišel z @etn_motion , aby rozjel novou divizi zaměřenou na umělou inteligenci (#AI)  Více v článku na @czechcrunch  ","20","80","2022-03-16T14:00:03.000Z"
"1624084030076379139","Časopis 100+1","Do rekonstrukce dávných babylónských textů zapsaných na úlomcích hliněných tabulek se pustila umělá inteligence Fragmentarium...","20","80","2023-02-10T16:33:01.000Z"
"1624067020634349568","maur film","Umělá inteligence brzy přebere kancelářskou práci a děti se budou učit úkolovat chatbota, tvrdí Pěchouček  prostřednictvím uživatele @hospodarky","40","60","2023-02-10T15:25:26.000Z"
"1504054715851677700","Britské listy","Putin využívá umělou inteligenci pro detekci demonstrantů. Systémy rozpoznávání obličejů by měly být na veřejných místech zakázány, říká Kolaja | 16. 3. 2022 | Britské listy ","100","0","2022-03-16T11:19:22.000Z"
"1504045481990795264","Jan Čulík, University of Glasgow","Putin využívá umělou inteligenci pro detekci demonstrantů. Systémy rozpoznávání obličejů by měly být na veřejných místech zakázány, říká Kolaja | 16. 3. 2022 | Britské listy ","100","0","2022-03-16T10:42:41.000Z"
"1504005375187734529","fpv","@alenaschillerov  ostatní tak proč ne u nás klasika přemýšlení ne jen ze umělci tu kopírují zahraničí ale i politici výměně tu verbes někdo za umělou inteligenci prosím nebo tam tahle jezibana bude strašit a lhát další roky","100","0","2022-03-16T08:03:19.000Z"
"1503794079053795330","Ceskoo.cz","Putin využívá umělou inteligenci pro detekci demonstrantů. Systémy rozpoznávání obličejů by měly být na veřejných místech zakázány, říká Kolaja ","100","0","2022-03-15T18:03:42.000Z"
"1503735281597435904","Lucia Tothova","Podle dat S&amp;P Global Market byly USA v roce 2021 největším investorem do asijsko-pacifických (tzv. APAC) firem . Peníze vložily do 358 fintechů, největší zájem byl přitom o ty specializující se na blockchain a umělou inteligenci .     #fintech ","20","80","2022-03-15T14:10:03.000Z"
"1503674598885367808","Stanislav Mihulka 🇨🇿 🇪🇺 🇺🇦"," General Atomics představili Gambit, tryskový bojový dron s umělou inteligencí  ","50","50","2022-03-15T10:08:55.000Z"
"1624052980394721281","Viktor Fojt","Umělá inteligence brzy přebere kancelářskou práci a děti se budou učit úkolovat chatbota, tvrdí Pěchouček  prostřednictvím @hospodarky","40","60","2023-02-10T14:29:38.000Z"
"1503673551307554816","CzechCrunch","Technologická skupina @Etnetera sdružuje pět firem, zanedlouho do sbírky přidá další. Formuje divizi se zaměřením na umělou inteligenci, která už po prvním roce chce mít tržby v desítkách milionů korun. ","20","80","2022-03-15T10:04:46.000Z"
"1503446643789766657","Simir Atom","@klabosnice a pak že s umělou inteligencí není sranda","100","0","2022-03-14T19:03:07.000Z"
"1624052045278859271","Někdo Cizí","@ChorozonX Umělá inteligence A.I. Artificial Intelligence","20","80","2023-02-10T14:25:55.000Z"
"1502568685281677313","Marcel Kolaja","Co mají Vladimir s Irinou společného, kromě práce pro prokremelský propagandistický server Ukraine Today?  Neexistují! Jejich obličeje byly vytvořeny umělou inteligencí a psali ze ně ruští trollové. Jde o nástroj ruské hybridní války. Jaký je jejich cíl?  ","100","0","2022-03-12T08:54:25.000Z"
"1624038071082573828","Dominik Matus","Do aut ještě ta umělá inteligence úplně nedošla. V autě VW, „Volat Příjmení!""... „Volám mililitr Příjmení“.  A on to je ml. Příjmení.","20","80","2023-02-10T13:30:23.000Z"
"1624023182310092800","André Dravecký","Přijetí v průmyslu: Umělá inteligence se prosazuje v celé řadě průmyslových odvětví, od zdravotnictví přes finančnictví až po maloobchod. To vytváří nové příležitosti pro růst a inovace a vede k rychlému pokroku v této oblasti.","20","80","2023-02-10T12:31:14.000Z"
"1624023178468028416","André Dravecký","Automatizace: Umělá inteligence se používá k automatizaci stále většího počtu úkolů, od zadávání dat až po obsluhu zákazníků. Očekává se, že tento trend se bude zrychlovat s tím, jak bude AI stále pokročilejší a dostupnější pro podniky všech velikostí.","20","80","2023-02-10T12:31:13.000Z"
"1624022509568811008","Filip Molčan","Tohle ani umělá inteligence tak hezky nevygeneruje…;-)","100","0","2023-02-10T12:28:33.000Z"
"1502039048021499907","{}","""Nová éra dronového válčení již nastala a zahrnuje mnohem více hráčů. [...] přichází nový třetí věk válčení s drony, protože technologie je stále sofistikovanější a propojená s umělou inteligencí."" ","40","60","2022-03-10T21:49:50.000Z"
"1623992865406713857","DPMO - Dopravní podnik města Olomouce, a. s.","Při pátku se tentokrát koukneme do budoucnosti..Takto si umělá inteligence v podání DALL-E pohrála s naší Evičkou..","20","80","2023-02-10T10:30:46.000Z"
"1501903534777851915","CZECHOSLOVAK GROUP","Stratég Vojenského zpravodajství @DanielBagge1:  ""Když analytik dostane satelitní snímek s vojenskou technikou, měl by analyzovat, proč tam jsou. Ne tři hodiny počítat, kolik jich tam je. Musíme si osvojit umělou inteligenci."" #NBNS2022","20","80","2022-03-10T12:51:21.000Z"
"1623991969960669184","Oldřich Drápal","@michalsnobr @Reflex_cz @E15news To by snad líp napsala i umělá inteligence.","0","0","2023-02-10T10:27:12.000Z"
"1501863554546343943","FeedIT.cz","Novým technickým ředitelem eManu je Pavel Kalný. Zaměří se umělou inteligenci a blockchainové technologie","20","80","2022-03-10T10:12:29.000Z"
"1623985840769622020","Fonetech.cz","Společnost Google má z ostudy kabát. Její umělá inteligence neumí vyhledat ani základní informaci.","100","0","2023-02-10T10:02:51.000Z"
"1501669654745473031","Filip Zelenka","Mark Zuckerberg v podcastu zakroužkoval všechna políčka na fotce se semafory.  Oficiálně se tedy stal prvním realistickým humanoidem se základní umělou inteligencí.","20","80","2022-03-09T21:22:00.000Z"
"1501296012090134540","Královecký kolemjdoucí 🌻🇺🇦🌻","@HakimTheBizzare @Posledniskaut @amazon @JeffBezos Bezos disponuje velmi sofistikovanou umělou inteligencí na ojebávání těch tisíců single prodejců. Ta stejná umělá intelicence je nepochybně schopná rozeznat pičuse prodávající ""Z"" nebo ""pobeda"". Kdyby se chtělo. Tolik k tomu klacku, anonymní pse.","40","60","2022-03-08T20:37:16.000Z"
"1623968084062085122","Night Hunter","@ilblog Umělá inteligence tu ženu asi zná osobně:)","20","80","2023-02-10T08:52:17.000Z"
"1500956953811505158","Jakub 👀","Je to fr dost blby kdyz premyslim ze si budu platit umelou inteligenci jako kamarada....................","100","0","2022-03-07T22:09:58.000Z"
"1500622012644933639","OSEL","General Atomics představili Gambit, tryskový bojový dron s umělou inteligencí ","20","80","2022-03-06T23:59:02.000Z"
"1500621530673336321","Petr Klosko","General Atomics představili Gambit, tryskový bojový dron s umělou inteligencí ","20","80","2022-03-06T23:57:07.000Z"
"1500052175988404227","🐐 koZel 💤🚬☕🚐 prdůch 👊 DEMISI‼️CZEXIT‼️NE €‼️","Moderní umění vytvořené umělou inteligencí.","20","80","2022-03-05T10:14:43.000Z"
"1499746493854633994","Matfyz | MFF UK","Jedinečný meziuniverzitní program zaměřený na umělou inteligenci opět otevírá brány. Přihlášky do 21. března 2022, nejlepší kandidáti budou ohlášeni 6. dubna 2022.","20","80","2022-03-04T14:00:02.000Z"
"1499737671815639044","Šinkovský ✒️📚","Už rusáci nasadili ty svoje roboty s umělou inteligencí?","100","0","2022-03-04T13:24:59.000Z"
"1499492134730317826","Hesse  Valentino ™","@Kosieh_Barter To sou jen stíny na stropě co mi děla osvetlena 3D tiskárna. A nechal jsem umělou inteligenci vytvořit zvuk podle toho videa.","50","50","2022-03-03T21:09:18.000Z"
"1499160734667874304","Martin Blažek🇨🇿🇹🇭","@P_Fiala Jak by NATO likvidovalo raketové systémy řízené umělou inteligencí, hyperbarické, hypersonické, zbraně radiotechnického boje, laserové zbraně, systém Vitebsk (umí přeprogramovat protivníkovi dráhu letu). O sebe strach nemám, ale co moje děti?","100","0","2022-03-02T23:12:26.000Z"
"1498956483614195712","horse","@MiroslavBeran1 @P_Fiala Ta ale bude řízena umělou inteligenci. Technologickou singularitou :)","20","80","2022-03-02T09:40:49.000Z"
"1498719078818938881","Michal Neuwirth","Twitter nasadil umělou inteligenci. Když napíšete cokoliv pozitivního na Rusko,  tak to po odeslání zneguje...např. I disLike Russia...","50","50","2022-03-01T17:57:27.000Z"
"1498654104318619655","Ondra Zahum","Trochu jako příspěvek vytvořený umělou inteligencí dneška","0","0","2022-03-01T13:39:16.000Z"
"1498373955400323073","Business Wire-Czech","Oral-B přináší na veletrhu Mobile World Congress 2022 novou realitu v péči o ústní dutinu, s přelomovým integrovaným zařízením s umělou inteligencí  ","20","80","2022-02-28T19:06:04.000Z"
"1497588244371886082","vedavyzkum.cz","Investiční fond i&amp;i Biotech Fund oznámil investici ve výši jeden milionu eur do společnosti Celeris Therapeutics (CelerisTx), americko-rakouského startupu, který využívá umělou inteligenci k vývoji nových léčiv v oblasti onkologie a neurologie.  ","20","80","2022-02-26T15:03:55.000Z"
"1497185546384384004","Lupa.cz","Brněnský Codasip vydal nová procesorová jádra, pracují s umělou inteligencí ","20","80","2022-02-25T12:23:45.000Z"
"1497176717101834247","CzechCrunch","Už vám bylo 35 let? Tak to je podle experta na dlouhověkost a umělou inteligenci Petra Šrámka nejvyšší čas začít s intervencemi proti stárnutí. Dlouhověkost totiž může pomoct i ekonomicky.","20","80","2022-02-25T11:48:40.000Z"
"1496732307646193664","ITBiz.cz","Mark Zuckerberg představil výzkum lepší komunikace lidí s umělou inteligencí","50","50","2022-02-24T06:22:44.000Z"
"1496723158505820162","Toxin.cz","Zuckerberg představil své velké plány s umělou inteligencí","20","80","2022-02-24T05:46:23.000Z"
"1496579584820752395","TweetKO-TheTrueTruthGPT","@Minuta_N Lidi s umělou inteligencí? Jupi - spousta bude mít aspoň ňákou!","20","80","2022-02-23T20:15:52.000Z"
"1496578132387708933","Minuta N","Zuckerberg představil výzkum lepší komunikace lidí s umělou inteligencí","50","50","2022-02-23T20:10:06.000Z"
"1496572576646283266","MagazinCN_cz","Zuckerberg představil výzkum lepší komunikace lidí s umělou inteligencí","20","80","2022-02-23T19:48:01.000Z"
"1496503961339191300","Milan Jirgl","@enkocz Rusko evidentně umělou inteligenci potřebuje, neboť její představitelé postrádají tu vrozenou…","50","50","2022-02-23T15:15:22.000Z"
"1496490717077811211","Hana Lásková🌈🇺🇦","@enkocz No myslím, že zrovna on by aspoň tu umělou inteligenci fakt urychleně potřeboval ","100","0","2022-02-23T14:22:45.000Z"
"1496467684069982209","Trend Watcher","Studentka předvedla umělou inteligenci, která překládá znakový jazyk ","20","80","2022-02-23T12:51:13.000Z"
"1623966596237598721","Karel Kilián","Už i umělá inteligence ví, že manželky mohou mít své názory :-D ","20","80","2023-02-10T08:46:23.000Z"
"1623953107477532672","Inteligentnisvet.cz","Nebezpečný precedens? Google nemá s obsahem vytvořeným AI problém    #Google #GoogleAI #umelainteligence","40","60","2023-02-10T07:52:47.000Z"
"1623949359195779075","EPSHARK.CZ","Politicky korektní umělá inteligence | EpShark - Nejdůležitější zprávy","50","50","2023-02-10T07:37:53.000Z"
"1623944675785572352","Asociace spisovatelu","Ve chvíli, kdy umělá inteligence volně remixuje autorská díla, je třeba účinně chránit originální autorskou práci. Čtěte společné prohlášení evropských autorských organizací. #truecultureneedsoriginals","50","50","2023-02-10T07:19:16.000Z"
"1623943427607117825","Jony","Odhaduje se, že umělá inteligence a nové technologie nahradí do roku 2025 až 85 mil. pracovních míst.  ","100","0","2023-02-10T07:14:19.000Z"
"1623874793471893504","Stigmabase | UNITWO","{CZ Fighting Stigma} Jak umělá inteligence maluje a předpovídá volby: Průzkumy před volbami ji nezajímají: Bude násilí proti robotům posuzováno stejně jako násilí proti lidem? Tyhle otázky filozofie a etiky necháme vědcům a podíváme se na jednodušší ...","20","80","2023-02-10T02:41:35.000Z"
"1623815812359376896","Radek Buršík 💶","@Posledniskaut @denikcz @KarelHavlicek_ Umělá inteligence Karlíček Havlíček!!!","20","80","2023-02-09T22:47:13.000Z"
"1623810659036155904","Aj Chua 🇨🇿🦁 🇺🇦","Umělá inteligence pomáhá archeologům poskládat dávno rozbité eposy","20","80","2023-02-09T22:26:44.000Z"
"1623804922775982082","melichar jarda - RUSKÁ LODI, IDI NA CHUJ!","Digital marketing - Melda 74: Když umělá inteligence pomáhá digitálnímu marketin...","0","0","2023-02-09T22:03:57.000Z"
"1623795587991629829","melichar jarda - RUSKÁ LODI, IDI NA CHUJ!","Digital marketing - Melda 74: Umělá inteligence v digitálním marketingu: Jak změ...","20","80","2023-02-09T21:26:51.000Z"
"1623787332527693825","Vladimír2 Ş.","@petrkou Nebudu pročítat stovku komentářů, ale hádám, že “umělá inteligence by přišla 2.9.” už tu určitě někdo napsala, žejo? :) #dateformattypes","50","50","2023-02-09T20:54:03.000Z"
"1623727138741358593","Jiří Hudeček","Zde ve vlákně spousta krásných  ukázek, jak umělá inteligence od Baidu ""fungovala"", když ještě fungovala. ""Vstup obsahuje zakázaná slova."" ""Výstup obsahuje zakázaná slova.""  - ""Jaká obsahuješ zakázaná slova?"" - ""Žádná!!!!!!""  ","20","80","2023-02-09T16:54:51.000Z"
"1623711481047969797","Dan","@petrkou Umělá inteligence by schůzku zamítla, protože ví, že 99% schůzek se dá vyřešit jedním e-mailem.","20","80","2023-02-09T15:52:38.000Z"
"1623705210047586305","Inteligentnisvet.cz","Změní umělá inteligence svět? Google Bard je odpovědí na revoluční ChatGPT    #Google #GoogleBard","20","80","2023-02-09T15:27:43.000Z"
"1623701753811161096","David Buchta","Umělá inteligence pro návrh uživatelského rozhraní aplikace... Šílené  #AI #Marketing","20","80","2023-02-09T15:13:59.000Z"
"1623700677720514563","umělá inteligence","@otecfura Určitě ne. Umělá inteligence takovou pitomost  vymyslet nedokáže.","100","0","2023-02-09T15:09:43.000Z"
"1623697637827309570","💫 Superpozice","@tomasjirsa Chraň bůh. Není to nic proti Zelenskému. Já chci aby vládla umělá inteligence! Šedivá, nudná, předvídatelná a maximálně efektivní (i v Rusku).","20","80","2023-02-09T14:57:38.000Z"
"1623693481150500866","Ivana Chmelarova","@Fbeyeee Že by umělá inteligence? UK nebo UA, holinky nebo hodinky..","50","50","2023-02-09T14:41:07.000Z"
"1623691069803175946","Nejsem programátor, ajťák! Kapišto?","Umělá inteligence je tu, už se těším.","20","80","2023-02-09T14:31:32.000Z"
"1623684399404384256","Týdeník Respekt","Obrovský potenciál změnit způsob, jakým pracujeme a bavíme se. Na druhé straně vědomí, že i ty nejchytřejší stroje jsou zatím stále jen cvičené loutky, které nechápou, co dělají. Umělá inteligence zažívá revoluci, jejíž konec neumíme dohlédnout. ","30","70","2023-02-09T14:05:02.000Z"
"1623682759452512257","heyfomo.cz","Umělá inteligence nám dokáže ulehčit spoustu úkonů. Dokázala by však plnohodnotně zastat práci redaktora?","20","80","2023-02-09T13:58:31.000Z"
"1623678798389559303","Tomáš Marek","@wambudambu79 Fotku vytvořila inteligence umělá jako je ta paní.","0","0","2023-02-09T13:42:46.000Z"
"1496452611066769414","Personalista com","Thein na svých nových kariérních stránkách využívá k náboru nových zaměstnanců umělou inteligenci - zprávy |  - Otevřený internetový HR magazín.","20","80","2022-02-23T11:51:19.000Z"
"1623658944844513280","Piškvor 🇨🇿🇺🇦","@petrkou Umělá inteligence: 9/2/2023, jasně, druhýho září.","20","80","2023-02-09T12:23:53.000Z"
"1496391460685434884","FeedIT.cz","Thein na svých nových kariérních stránkách využívá k náboru nových zaměstnanců umělou inteligenci","20","80","2022-02-23T07:48:20.000Z"
"1623645387721695233","Metodický portál"," Příběh o studentovi, který chtěl, aby lidé znali pravdu o původu textů, o tom, zda je napsal člověk, nebo umělá inteligence.   ","20","80","2023-02-09T11:30:00.000Z"
"1496369821512089603","Game Press","Star Citizen vydává nová videa, která předvádějí přepracovanou technologii vykreslování a vylepšenou umělou inteligenci GAME PRESS  ","20","80","2022-02-23T06:22:21.000Z"
"1495858000086585352","Ondra","@ACetkovsky @Th3Whisp3r3r @P_Fiala A dalsi a dalsi rusti trolove vylezaji a zakladaji ucty nebo jsou zalozeni s umelou(blbou) inteligenci","100","0","2022-02-21T20:28:33.000Z"
"1495789488966144011","British Embassy Prague"," ""Komunikování výsledků klimatické vědy je klíčové. Musíme však spíš mluvit o možných řešeních, než o stávajících problémech.""   Britský odborník na umělou inteligenci v boji proti klimatické změně Aidan O’Sullivan pro   #COP26 ","20","80","2022-02-21T15:56:19.000Z"
"1495745198818791430","Protext ČTK","Průlom v technologii čipů pro dosažení kvality obrazu 8K s umělou inteligencí... #PR_servis_CTK #Protext","20","80","2022-02-21T13:00:19.000Z"
"1623632414441410560","Michael Škvrňák","Daily reminder, že tzv. umělá inteligence není ani umělá, ani obzvlášť inteligentní. ","100","0","2023-02-09T10:38:27.000Z"
"1495301038542360579","Miky Dupré","@PavelNewman Stejně je zajímavý vývoj, kdy jsme řídili dopravní prostředky s vlastní inteligencí a vývojově jsme dospěli k naprosto hloupým dopravním prostředkům (pokrok [sic]), abychom se pracně dopracovali zpět k prostředkům s vlastní inteligencí, tentokráte umělou.","50","50","2022-02-20T07:35:23.000Z"
"1494588199385059328","fDrive.cz","Softwaroví odborníci obou firem budou společně vyvíjet autonomní řízení a propojené služby s umělou inteligencí pro všechna budoucí vozidla postavená na platformě NVIDIA DRIVE    #autonomnirizeni #Nvidia #NvidiaDrive #Jaguar #LandRover","20","80","2022-02-18T08:22:49.000Z"
"1623621236394696711","Magazín Reportér","Umělá inteligence nám pomáhá přemýšlet a rozvíjet se, nebál bych se, že nás jednou převálcuje, říká architekt Petr Štefek, který působil patnáct let v Londýně v ateliérech řady zvučných jmen. ","20","80","2023-02-09T09:54:02.000Z"
"1494425509664542728","Leni ""Lee"" Krsova ⚔️","Ono to s tou umělou inteligencí nebude tak horký. Tady kluky zastavila odložená e-koloběžka...","20","80","2022-02-17T21:36:21.000Z"
"1493610711355961348","Kosieh Barter","@dostalondrej Autocorrect vypinam vsude, kde to jde a radeji pisu s chybami sam. Umelou inteligenci si tez radeji sam naprogramuji...","40","60","2022-02-15T15:38:38.000Z"
"1493512770356187138","Trayto","Který oblíbený hobby market spustil v Česku e-shop? Jaké měly vloni firmy výdaje na reklamu a jaké jsou očekávané výdaje letos? Amazon style – nový obchod s umělou inteligencí, jaká budoucnost v nakupování čeká zákazníky? Čtěte v Trayto News.️ ","50","50","2022-02-15T09:09:27.000Z"
"1493278130420826116","Petr Novák","@Lubomr12663547 @KohoutPavel @Mushroomer13 @Psychiatrie_cz Já bych zavedl umělou inteligenci. Tu bychom nevolili, ale poslouchali.","20","80","2022-02-14T17:37:04.000Z"
"1623614803703914497","Pavel Olaf Celler","@PPeckova Hmmm, kompletní umělá inteligence hnutí ANO,  Zaplať bůh, že kartářka vidí životnost ANOsekty tak na šest maximálně sedm měsíců. ","100","0","2023-02-09T09:28:29.000Z"
"1623611242760835073","Martin Vorel","Schválně kdy se objeví při nějakém ""damage control"", že za danou situaci může umělá inteligence a že je to moc mrzí. #chatgpt","100","0","2023-02-09T09:14:20.000Z"
"1493167167591878656","Týdeník Hrot","Pro někoho známá rapperka, pro jiné investorka do IT, odbornice na umělou inteligenci, teorii her či kybernetickou bezpečnost. Minulý týden byla odhalena další tvář @HeatherReyhan, když ji zadržela policie kvůli krádeži rekordní sumy v #bitcoin ▼ ","20","80","2022-02-14T10:16:09.000Z"
"1492786306228838403","RoboTech.center","#Huaenit, robotická ruka s umělou inteligencí, která umí 3D tisk, laserové gravírování, třídit mince a jiné dovednosti. Teď za 50% cenu! @Huenit_Robotics   ","20","80","2022-02-13T09:02:44.000Z"
"1492558506607710213","ρavel nový","Klobouček a tleskam...  Švýcaři vrátili lidem s přerušenou míchou schopnost chodit. Pomáhá implantát s umělou inteligencí","20","80","2022-02-12T17:57:33.000Z"
"1623590784611061761","Jaroslav","@Bloncka_hlasi @Komtesska Tak to se do toho podle mě vložila umělá inteligence.","50","50","2023-02-09T07:53:02.000Z"
"1492438744292638727","World News 24","Společnost Sony představila umělou inteligenci GT Sophy, která dokáže porazit jedny z nejlepších řidičů ve videohře Gran Turismo.... Více na   ","20","80","2022-02-12T10:01:39.000Z"
"1623588175380717568","Pavel Hodál","Hlupák dostane na jakoukoli otázku chytré či hloupé odpovědi, které posoudit nedokáže. Tak tohle bylo odjakživa a žádná Umělá inteligence na tom nic nezmění. 2/4","75","25","2023-02-09T07:42:40.000Z"
"1492366429529718787","Vojtech Kulhavy 🇺🇦🇨🇿","@rabinkavzacviku Situace se bude opakovat az vytvorime umelou inteligenci a rekneme ji,at nemacka to cervene tlacitko. Had chtel ukazat moznost poznani a nemyslim, ze by Buh byl prekvapenej...","20","80","2022-02-12T05:14:18.000Z"
"1623577174736248836","Jaroslav Mašek","Podcast: umělá inteligence • Zápas chatbotů ve vyhledávačích od Microsoftu a Googlu se blíží. Umělá inteligence nemění jen komunikaci  #ai","20","80","2023-02-09T06:58:57.000Z"
"1492053299771621414","Fakulta sociálních věd UK","Proti dezinformacím. Nový projekt cílí na střední Evropu, využije i umělou inteligenci.  Nový článek na @CT24zive.    Projekt @CEDMOhub, který koordinuje #FSVUK, chce podporovat mediální gramotnost a zvyšovat povědomí o dezinformacích.  ","20","80","2022-02-11T08:30:02.000Z"
"1623570691911036933","Peníze CZ","Starý podfuk v novém videokabátě Kdy: Třeba teď Kde: Na webu Kdo: Chlapík ve sněhobílé košili, politik to není Jak: Mluví na vás, hýbe se, říká, že je třeba něco provést v bankingu Hlavní role, scénář, režie: umělá inteligence Víc o nové generaci podfuků: ","0","0","2023-02-09T06:33:12.000Z"
"1623567030510145536","bára vernerová","Šlerka: Umělá inteligence poradí, jak dostat kokain do Evropy, odpovědnost nenese. To je jen začátek |   prostřednictvím @reflex_cz","100","0","2023-02-09T06:18:39.000Z"
"1623509610710634498","králík","@CzDezinfo @SOS_projevu @Michal_Klima Tak aspoň už víme, jak to dopadne, až bude světu vládnout umělá inteligence.","50","50","2023-02-09T02:30:29.000Z"
"1623462804840742913","Opttrader","No asi poslední tweet tento týden, pač limit je limit. Elonova umělá inteligence, je tak hloupá, že pokud zvoláte Hey Joe, automaticky myslí asi Bidena. Jenže je to jen Hej Pepo, Hej Jardo, Hej Chlape. No, tato doba nám toho moc dobrého nepřinese. ""AI"" blbosti budou jen vzkvétat.","100","0","2023-02-08T23:24:29.000Z"
"1623429285775040517","FIT ČVUT","„Jsme svědky další revoluce. Stejně jako fyzickou práci kdysi začaly nahrazovat stroje, stejně jako vznikl internet, teď přichází umělá inteligence,“ říká @pavelkordik pro @RESPEKT_CZ.  ","20","80","2023-02-08T21:11:18.000Z"
"1623424613316280320","Tichý & Smutný","@HuJirui To me privadi na myslenku, bude muset byt umela inteligence schopna rozpoznat, ze ji nějaká inteligence chybi? A co aktualni tema dezinformace? Same otázky..","50","50","2023-02-08T20:52:44.000Z"
"1491776750145228805","Dell Tech Czech","Práci na dálku si můžete vyladit tak, jak dosud nebylo vůbec možné. A to díky bezpečenostním funkcím a zařízením podporujícím umělou inteligenci. Máme tu pravou technologii, která vám zpříjemní dny .  #remotework #homeoffice #digitaltransformation #AI ","20","80","2022-02-10T14:11:07.000Z"
"1491750597825114117","Jirka Merkl","Proti dezinformacím. Nový projekt cílí na střední Evropu, využije i umělou inteligenci ","20","80","2022-02-10T12:27:12.000Z"
"1491740952981118976","Mirek Šísl","@big_hat_sif @Nightstalkee @Markus_Zeman @lucipster Jo BTW taky čekám na star trek vesmírnou federaci ale bohužel příliš brzo no. Co se stane až budeme mít miliardu robotů nebo obecnou umělou inteligenci to bude jiná. Do té doby fakt nemá cenu zkoušet tyhle slepý cesty.","50","50","2022-02-10T11:48:53.000Z"
